tarih,derece,yorum
2022-01-31,5,Ürün eksiksiz geldi tuğlalar tahtalar kontraplak filan fakat ürün içinde bendemi yoksa hiçmi gelmiyor anlamadım ama yapılış kitapçığı yok diğer her şey çok güzel.
2021-09-18,5,"Paket güzel olmuş özenle hazırlanmış, teslimat zamanında geldi emeğinize sağlık , fiyat olarak çok uygun ,ben imalatçı olarak yazıyorum , emeğinize sağlık  proje kağıdı ve kapı pencere de olsa süper bir paket olacak , teşekkürler Allah emeğimizi boşa cakartmasin"
2022-03-16,5,"Çok keyifli. 5 yaşındaki oğlum ile birlikte yapıyoruz, güzel bir aktivite. Ev, çeşme, kule yaptık."
2022-05-03,4,Çok güzel düşünülmüş bir oyun seti.Örnek model çizimleri olabilir di diye düşünüyorum.Onun dışında çok iyi bir oyun seti.
2021-10-07,5,Ürün resimde görüldüğü gibi ve güzel paketlenmiş şekilde zamanında geldi.Teşekkür yazınıza ve hediyenize de çok teşekkür ederiz.
2021-12-23,4,Oğlum çok sevdi..Gerçek tuğla malzemesinden yapılmışlar.
2021-11-03,5,Göründüğü gibi
2021-01-23,5,"Paketleme güzeldi. İzmirli bir arkadaşım için aldım, gayet de sevindi. Boyut olarak ideal, malzeme kalitesi olarak da kötü değil. Evinizin bir köşesinde dekor amaçlı ve yaparken keyifli vakit geçirebileceğiniz bir ürün."
2021-02-23,5,Fiyati çok uygun güzel bir ürün
2021-04-20,3,hemen hemen 3 boyutlu- saati keşke gerçek bir saat gibi olsa  - büyüklüğü normal
2018-04-30,5,1 günde elimize ulaştı. Kızımla yapımı 1 saat içinde tamamladık. Gayet şık oldu. Kutunun içinden çıkan eserin tarihi ile ilgili  bilgiler de güzel.
2020-07-24,5,"Kargo satıcı sorunsuz ancak ürün kesinlikle beş para etmez,paranıza yazık kenarları çocuklar için güvenli değil bildiğin kıymıkları batıyor üçmparça çıkardık ikisi kırıldı çıkmadı doğru çöpe üzgünüm"
2021-10-24,5,Çok cici bir maket gerçek gibi.
2021-06-01,5,Memnun kaldık
2021-04-14,4,Düşündüğüm gibi bir ürün. Fiyatına göre iyi denebilir.
2021-08-30,3,"kurulum  zor,  kurarken  kırılıyor  ve  sağlam  olmadı  için  yapıştırıcı  gerekiyor  ama  kargo  hızlıydı"
2020-09-15,4,"Fiyatına göre fena değil, boyaması eğlenceli"
2020-05-30,3,ürün çocukların uğraş ve elbecerilerinin geliştirebilecek düzeyde iyi fakat kurum şeması tam bir fiyasko benzer çok parça var kolay çözülmüyor. buda sıkılmaya sebep oluyor. her parçanın kurulum açıklaması olsa mükemmel olurdu. ulaştırma ve paketlemeden gayet memnun kaldım.
2020-06-02,5,Güzel
2020-07-01,3,"Biraz daha büyük olsa daha iyi olacak, çıkartırken kırılabiliyor"
2020-06-02,3,Urun iyi fakat çok karışık çocukları sikiyor parçaların çözümü kolay degil
2022-05-10,5,Çok kullanışlı bir alet. Çok tesekkurler
2021-04-09,4,BIR YILDIZ EKSIK VERMEMDEKI SEBEP ÜRUN UZERINDE CETVEL YAPTIKLARINI SANMALARI.BU KADAR KALITELI VE KULLANISLI BIR URUNDE  BUNU NASIL DUSUNEMEMISLER.SATICI BIRDE HEDIYE GONDERMIS TESEKKUR EDERIM BANTDUNYASI.
2020-12-07,5,"Ürün ve kargolama güzel, hediyeniz için teşekkürler."
2022-03-01,5,Güzeldi Yanına 1 tane kendileri eklemiş teşekkürler :).
2022-03-30,5,hızlı gönderi için teşekkür ederim.
2021-07-01,5,"Fazladan bir paket hediye koymuşlar, teşekkür ederim."
2022-04-30,1,6 paket aldım kalitesinden dolayı iade etmek zorunda kaldım ama 1 ürünün fiyatı geri ödendi
2021-03-13,5,Ürünler güzel fakat arkadaşlar yapmadan önce yapıştırıcı şart.
2022-05-09,3,Bazı parçaları çıkartırken kırıldı yeterince iyi kesilmemiş ve eksik parçalar var. Zımparalama ve yapıştırma şart
2021-05-05,5,Ürün bir günde geldi hız ve paketleme çok iyi...bekledigim gibi görünüyor montajını yapıyoruz birazdan
2020-07-15,5,Bekledigimden guzel  bir urun. Tek sorun sabırsız ve ince ayrintıli seylerle ugrasmayi sevmeyen biri oldugum icin urunlerini yapistirmak isime gelmedi ve yapistirmadan kullandik bu yuzden uzun sure kullanamdik.
2020-05-25,5,10 yasinda kizim için aldim.Tahtasi oldukca iyi evde kal gunleri icin ideal oyalayici bir el isi maketi.Hepsini sicak silikon ile yapistirarak yapti yoksa gecirme yerleri tutmuyor.Oldukca hizli geldi tavsiye ederiz
2019-04-24,3,"Daha önce tek tek oda şeklinde satılanlardan almıştım. Onlar büyük, güzel ve kaliteliydi. Sonra eşyalar artsın diye bunu aldım. Hiç bir işe yaramadı. Sadece tek seferlik sizin eğleneceğiniz bir yap boz gibi düşünün. Çünkü o kadar ufak ki kızımın en minik bebekleri ile bile oynayamadık. Şuan bir posette duruyor hepsi. Bunlarla oynanacak kadar küçük bebek oyuncak olduğunu sanmıyorum. Keske 20 TL pahalı olsaydi da biraz büyük olsaydı. Bu boyutla oynanacak durumda değil maalesef.  Tek tek oda şeklinde satılanları tercih etmenizi öneririm."
2020-12-02,5,Gayet güzel birde iş sırası planı olsa
2021-01-09,3,Ürünler bir birine geçmeli fakat ek bir yapıştırıcı kullanmanız gerekiyor. Yoksa kullanılamıyor
2019-06-30,4,Ürünler güzel henüz kurulum yapmadık ama hepsi burada PTT ile gönderim yapmaya başladığından beri ürünler geç geliyor. Normalde İstanbul dan kargoya  akşam verilen ürün Manisa da sabah elimde oluyordu şimdi bir hafta geçti hala aynı siparisteki bazı ürünler gelmedi.
2019-02-02,5,"Kesinlikle tavsiye ederim. 5-6 yaşında bir çocukl tek başına yapamaz. Ama çocuğunuzla birlikte vakit geçirmek için ideal.5 yaşndaki kızım çok sevdi. uzun süre oynayabilmesi için tutkal şart. paraının karşılığını veriyor. oyuncak mağazalarında plastik olab türleri en az ik katı fiyata satılıyor.
Paketleme ve kargo iyiydi."
2021-04-14,5,Tam istediğim ürün ölçüleri belirtildiği gibi...
2021-06-05,2,Ürün belirtilen ölçülerde gelmedi
2020-12-04,5,Ürün çok iyi kargo harika  sıparşverdiğim günden sonra 1 gün geçti ne ürün elimdeydi Ürün Ankaradan geldi ben istanbuldayım baya bi yol var ama buna rağmen kargo verdiğim gün akşam olduğu için saymazsak 1 gün de elime geçti ürünün detayları çok iyi paketin altından inceleme çubuğuda çıkıyo 2 ön kapı ve birde kaput açılıyo bagaj veya tavan sanrufu açılmıyo siyaha rengi çok özel duruyo beyazdansa bence ataba çok kaliteli bana geldiğinde mersedeslerin en hassas yeri amblemi olan küçük plastik olan şey bile kırılmamıştı üründe köpük yokdu ama koruma plastiği vardı kutusunda araba iç detay ve dış detay olarak çok iyi bu arabayı size öneriyorum.
2020-08-23,4,"Fiyatına göre kaliteli malzemeden ve en ince detayları hesaplanarak yapılmış bir ürün. Yalnız kargolaması zayıftı. Karton kolinin içinde ürün kendi paketiyle konulmuştu. Malum
 bu tarz ürünler narin ve kırılmaya müsaittir. En azından hava kabarcıklı naylona sarılıp öyle kargoya verilebilirdi."
2021-02-08,5,Araba muhteşem tam bir model koleksiyonluk uygun fiyat hızlı ve sağlam kargolama
2021-01-26,5,Harika tavsiye ederim
2020-09-05,5,"Ürün çok güzel krom detayları falan çok ayrıntılı almanızı tavsiye ederim 
Fakat ürün 1 haftada elime ulaştı onuda şubeye gidip aldım"
2020-08-12,5,Ürün 3 (üç) günde elime ulaştı araç gerçeği ile bire bir ayı özellikle ön ızgarası krom detayları göz alıyor bayağı korunaklı geldi kendi kutusu haricinde dışında bir kutu daha vardı bu yüzden kargolama mükemmeldi ama bir çocuğa verilebilecek bir araç değil adı üstünde model araba
2021-04-17,4,1/24 gibi değil. Bütün koleksiyonum 1/24 ama bu yanlarında orijinaline göre daha küçük görünüyor. Arabanın altında da diğerlerinde olduğu ve olması gerektiği gibi 1/24 ibaresi de yok. 1/27 olabilir.
2020-02-26,5,"Ürün çok güzel , yakından daha da güzel. Alacaklara tavsiye ederim. Ürün 2.günde elime ulaştı . Bunun için firmaya teşekkürler. Ama kargolama zayıftı, kırılabilirdi."
2020-12-12,5,"S Serisi Mercedes&#039;in iyibir kopyası, temiz iyi paketlenmiş kendi ambajinda iyi muhafaza edilmesine rağmen kargoya ekstra bir sağlam bir kutuya daha koymuşlar dolayısıyla hasarsız bir şekilde geldi. Güzel birkopya."
2022-04-30,4,Araçta ufak tefek cizikler var ama bu uretici firmayla ilgili saticidan gayet memnun kaldim hizli kargo da cok iyidi ayni kodelin siyahinida aldim ama o bugune yetismicek galiba
2022-05-05,5,Çok beğendim teşekkürler tavsiye ederim
2022-03-12,5,Detayları muazzam. Çok beğendim. 1/64 ölçekli modelin yanında fotodaki gibi görünüyor.
2022-04-11,5,Beklediğimden çok iyi geldi. Çok mutlu oldum. Yalnız kutusunda saklamak istedigim için açmadım hala. Değerlendirmem ona göre
2020-10-22,5,Detaylara bayıldım. Ağır ve Metal olması güzel. Kapıları açılıyor. Bu fiyata kesinlikle harika. Geleceğe dönüş filmi ve delorean seviyorsanız tavsiye ederim :)
2021-04-04,5,Kitaplığımda şahane durdu.
2022-03-25,5,"Detayları çok iyi, kargo da çabuk ve sağlam geldi. Sadece ben açarken bir parçası çıktı ama yapıştırdım. Belki ben açarken oldu belki de öyleydi ama bu mükemmeliğine gölge düşüremez."
2022-04-28,5,Ürün orijinal ve her detayı düşünülmüş. Korunaklı geldi. Gözünüz kapalı sipariş verebilirsiniz.
2022-03-08,5,"Geleceğe Dönüş Seri 1 arabasını da almıştım. Çok memnun kaldım. 3.cü seriyi de aldım. Tavsiye ederim güzel bir işçilik, metali çok iyi."
2022-03-15,4,"1 yıldızı kargonun geç gelmesinden dolayı kırdım. Ürün metalden yapılma, detayları falan gayet iyi çalışılmış bir ürün. Boyutları da bir DVD kabı kadar. Geleceğe Dönüş serisi hayranlarına tavsiye ederim."
2022-03-15,5,Metal aksamı çok iyi bir ürün. Gerçekçi görünümde olması da tercihim oldu.
2022-04-11,5,Güzel model araba
2020-10-21,5,Resimde bulanık görüntü vardı. Elime ulaştığında çok beğendim. Teşekkürler...
2021-01-16,5,Ürünün kalitesi ve detayları çok iyi
2022-05-04,5,"80&#039;ler çocuklarının sevdiği bir obje. 1:18&#039;i vardı, şimdi bunu ekledim. kutusunu açmadım henüz.  kapsını hareket ettirdiğinizde ışıklarının yanması çok güzel. fiyatlar biraz ucuz olsa keşke."
2021-12-08,5,Model çok güzel. Çok da sağlam paketlenmiş. Mağazaya hızlı ve özenli kargolama için teşekkürler.
2021-11-11,5,Vitrinlik. Muhteşem. Yıllar sonrasına bırakılacak Model araba.
2021-05-09,5,Guzel dekoratif bir urun. Hizli kargo saglam paket
2021-06-12,5,Renault Clio model arabamın ön döşüne koydum.Çok şık oldu.Görenler çok yaratıcı olmuş diyorlar.Clio içinde Clio.Nasrettin Hocanın kazan doğurdu fıkrasına benzedi.Kendi model aracınıza aynı model oyuncağını alın döşüne koyun.Ben bu fikirle almıştım.Kaliteli bir oyuncak.Benim clionun birebir aynısı.Teşekkür ederim.
2021-06-13,5,Güzel ürün
2021-06-13,5,Üründe sağ ön çamurluk kısmında boyası soyulmuş alan var o yüzden 3 yıldız veriyorum
2022-03-26,3,Gayet başarılı
2021-06-24,5,Genel olarak güzel..
2020-10-05,4,"14 cm yazan araba, 6 cm çıktı aşırı küçük. bu fiyata değmez cok üzüldüm."
2021-06-09,1,Gerçeğinin kopyası.
2020-06-27,5,Başarılı bir ürün sadece ptt kargo her zaman ki gibi geç getirdi
2020-05-16,4,Baya iyi
2022-04-26,5,Ürün diecast malzemeden yapılmış oldukça kaliteli duruyor. Koleksiyonerlere öneririm
2022-03-21,5,Ürün az önce elime ulaştı 1 haftada geleceğini sanmıyor dum ayni gün karga 1 gün sonra elime ulaştı üründe görünüş olarak beklentim den daha güzel
2022-01-19,5,Super urun dayanıklı
2021-04-01,5,Arakadaşlar öncellikle ürün baya kaliteli ve elime bir günde ulaştı sipariş verdiğimden 1gün sonra geldi pakatlemesi baya güzel düşse herhangi bi yeri kırılmaz fiyatıda gayet uygun bence kesinlikle ÖNERİYORUM
2021-10-24,5,Süper ürün
2021-04-15,5,Göründüğü gibi geldi güzel kaliteli oğlum çok beğendi
2021-05-17,5,Tofaşk mukemmel
2022-05-02,1,Yanlış ve hatalı renk yollandı.
2021-09-29,5,Guzel
2022-03-07,5,Pratik bir ürün
2022-01-05,4,ÇOK MİNNAK AMA HIZLI TESLİMAT TEŞEKKÜRLER
2021-11-24,5,Hizli kargo sorunsuz alışveriş teşekkür ederim
2021-02-21,4,ölçümde hassasiyet beklemiyorsanız iyi. ayrıca elektroniklerin kalibrasyonuyla da uğraşmamış oluyorsunuz. hızlı şekilde gönderildi.
2021-05-12,4,Oğlumun ödevi için almıştık önemli olan hızlı gelmesi idi oda oldu teşekkürler
2021-05-28,5,"Fiyata göre çok iyi ürün, doğru sonuç veriyor"
2021-05-28,5,Oğlum keyifle evde deneyler yaptı.
2021-05-25,5,Çok memnun kaldım 😊
2021-01-14,5,"teslimat hızlı, ürün de tanıtıldığı gibi."
2021-05-06,5,Güzel
2021-09-20,5,Mükemmel tam istediğim gibi geldi hata yok Hızlı ve güvenli gönderi çok iyi paketleme kusursuz titizlikte bir ürün teşekkür ederim 10 Numara
2022-01-07,5,"Ürün gayet güzel, direksiyon ve ön teker bağlantılı, 3 hareketli parçası (kaput, ön 2 koltuk) var. Paketleme kötü yapılmış. Paketi açınca dikiz aynasının kırık olduğunu görünce fark ettik. Satıcıya puanım 1 bu yüzden."
2022-02-17,4,"Ürün az önce geldi. Bir günde teslim çok hızlı oldu. Rengi de detayları da harika. Ön tekerlerler sağa-sola dönüyor. Ön kapılar ve kaput açılıyor. Kaput içi, motor aksamı detaylı yapılmış. Tek kusuru bana gelen maketin önünde olması gereken Mercedes Yıldızı yoktu, ya düşmüş ya kırılmış."
2022-05-03,5,Çok iyi bir ürün ise yarıyor mükemmel
2022-05-04,5,Hediye aldım sağlam geldi. Oldukça da güzel beğendik.
2022-02-19,4,"Kargo ile teslim aldığınız bir ürün olmasından dolayı ufak, tefek çizikler söz konusu oluyor. tam bir fiyat performans durumu,"
2021-09-07,5,Başarılı bir ürün. Sipariş kargo ve teslimatta herhangi bir sıkıntı yaşamadık.
2022-02-22,5,ÇOK GÜZEL
2022-02-20,5,Harika
2021-12-03,5,Welly candır
2021-05-22,4,Ürün gerçeğinin resmen kopyası. Rengi şahane ve Fiyatına göre tatminkar. Kapı eşiklerinden jant göbeklerine kadar detaylandırılmış.benim için tek handikapı daha önce aldığım welly 1:24 Mercedes s500 modelindeki gibi ön tekerlek rot kilidi olmaması.
2021-05-19,5,Ürün gerçekten çok güzel bir Die-Cast 2 tane çiziği var ama asla göz zevkini bozmuyor satıcıyı ve ürünü tavsiye ederim
2021-04-27,5,Paketlemesi çok özenliydi. Arka kapı ve bagaj açılmıyormuş sadece. Ben hepsi açılıyor sanıyordum. Onun dışında herşey çok kaliteli. Flaşla çekince Samanyolu Galaksisi gibi çok hoş. Tabi normalde böyle simleri parlamiyor.   👍
2021-04-06,4,"Gerçeğinin neredeyse birebir aynısını yapmışlar, ön kaput ve ön kapıları açılıyor. Fiyat performans ürünü. Satıcı da hemen kargoladı."
2022-02-22,5,Çok gerçekçi ve sağlam bir oyuncak.
2021-10-20,5,Koleksiyonuma kattığım en güzel modellerden birisi tereddüt etmeden alabilirsiniz başarılı ve kaliteli bir ürün satıcıya çok teşekkür ediyorum
2022-04-26,3,Siyah renk için ödeme yaptım...satıcı kırmızı gönderdi...en azindan bilgi verebilirdi göndermeden önce....kırmızı isteseydim seçerdim kendim...sağlık olsun
2022-03-25,3,Ön kaporta kapağı tam olarak kapanmıyor
2020-09-12,5,"Fotoğraftakinin aynısı gibi geldi, baya korunaklı bir şekilde elime ulaştı herhangi bir zedelenme yok. Güvenle alınabilir."
2022-01-18,5,muhteşem
2021-04-03,5,Oğlum çok beğendi sorunsuz teslim aldık
2022-04-18,3,"Düz gitmiyor, sürekli sola doğru bir yönelmesi var, oğlum keyifli vakit geçiriyor. Bence parasını hak etmeyen bir ürün."
2021-05-17,3,Uçuşunu beğenmedim .  ..
2022-03-14,5,"Çok şık, çok special bir model. Mat siyah ayrı bir yakışmış. Tavsiye edilir. Ayrıca satıcıya da özenli ve hatasız ürün için teşekkür ederim."
2022-04-17,3,Cok kaliteli degil ve acilmis paket geldi. Urunde parmak izleri ve cizikler vardi.
2021-08-15,5,Çok güzel kaliteli beklentileri fazlasıyla karşılıyor
2022-02-14,3,Arka tekerlerin ayarları düzgün yapılmamış.
2020-09-02,4,Ürün kaliteli tavsiye ederim fakat arka tarafında silinme tekerleklerindede gevşeme var satıcı pek iyi değil sanırım... ama önceki paketlemeye göre bu paketleme çok daha iyi teşekkürler hepsi burada
2022-04-13,5,"Hızlı teslimat,  mükemmel paketleme ve süper bir ürün"
2022-01-06,5,Welly zaten bu konuda başarılı bir marka. Satıcı da oldukça ilgili ve ürünü iyi paketlemişti.
2022-04-28,5,Gayet güzel paketleme güzel satıcı firmaya teşekkür ediyorum
2022-02-11,5,Çok kaliteli gerçekten çok şaşırdım bu marka kaliteli ürün yapıyor
2021-12-31,5,Welly güzel iş çıkarıyor
2021-11-17,5,En iyi model car markası welly
2022-03-15,4,Harika
2020-11-14,5,elime çok hızlı ulaştı kaliteli tavsiye ederim
2021-03-10,1,"ÜRÜN KIRIK GÖNDERİLMİŞ.
Spoiler kısmı kırık. Pakette ve dış kartonda hasar yoktu, kırılan bölüm esneme ile de kırılacak bir bölgede değil, ürün kırık bir şekilde gönderilmiş."
2022-04-22,5,Güzel paketleme ve çok şık ürün. Ben kutuda sergileyeceğim için malzeme kalitesine vs yorum yapamıyorum. Görseli dışarıdan oldukça detaylı ve güzel.
2020-05-29,5,Uygun fiyatla aldık biletleri. Teşekkürler
2022-04-22,5,"Toplu alımlarda gişeden alıma daha göre uygun oluyor. 10-15 dk sonra kod gönderiliyor.
Tavsiye ederim."
2020-06-18,5,"Hayata tutunma savaşı veren minik kalplere umut olmak adına ufak da olsa katkıda bulunma fırsatı. Ömrünüzde bir kez olsun iyiliği, gözlerdeki mutluluğu hissetmeyen yorumları kaale almayın. Pandemi döneminde destek olmak adına satın alabilirsiniz."
2020-06-17,5,Çok güzel
2020-06-19,5,"Ne işinize yarar diyenler olmuş !! Alacağınız kravat, gömlek veyahut cüzdandan daha kıymetli bir hediye olduğunu hatırlatmak isterim. Çocukların yüzünü güldürmek ve onlara yardım etmek kadar vicdan ısıtan, mutlu eden birşeyin olduğunu düşünmüyorum. Alınacak en güzel hediyelerden.."
2020-06-20,5,"Geçirdiğimiz bu sıkıntılı Corona sürecinde, minik kalplerin yüzlerinde kocaman bir gülümsemeye sebep olmak ve umut aşılamak adına, babalarımıza alacağımız en güzel Babalar Günü hediyesi..."
2020-06-19,5,Ürün gerçekten çok güzel
2020-06-20,5,iyi
2020-06-19,5,iyi
2020-06-16,1,cok begendim alabilirsiniz lakin ne işenize yarar inan bilmiyorum. kargoda hızlı geldi.:)
2020-06-17,1,Bence çok gereksiz boşuna para vermeyin
2021-11-18,2,Fiyat uygun ama 48 saat sonra geldi kod. O da 2 kere müşteri hizmetlerini aradım öyle. Bence değmez.
2022-04-22,5,"toplu alımlarda gişeden alıma daha göre uygun oluyor. 10-15 dk sonra kod gönderiliyor.
Tavsiye ederim."
2021-10-31,5,İyi bir korku flm izlemenizi isterim
2006-09-08,3,Biraz geriliyim bu gece diyerek alıcaksanız bu düşüncenizi silin hayal ürünü korku pek de iyi değil 
2006-09-15,5,Gerilime hazır mısınız ? O zaman ne duruyorsunuz en uygun fiyatıyla www.hepsiburada.coma girin siparişiniz edin arşivinize ekleyin
2006-09-18,5,Çok değişik ve sürükleyici bir film. Mutlaka seyredin.
2007-06-21,2,biraz yapmacık birazda hayal ürünü çok uçuk temaları var ama yinede izlenebilecek bir filim
2007-01-10,2,"Daha önce benzer konuya sahip bir çok korku filmi izledim. Eğer siz daha önce izlemediyseniz, eğlencelik olarak izlenebilecek bir film. Korku komedi tarzı olmuş..."
2006-12-24,1," Çok kötü bir film olmuş, doğru düzgün ne korku ne gerilim filmi, komik olduğu söylenen sahneler ise film ile uyumsuz, senaryo üzerinde hiç uğraşılmamış anlaşılan kısacası izlemeye değer bir film değil uzak durun derim."
2006-09-30,2,"Günün stresinden ve yorgunluğundan kaçmak için , bir bardak kahve ile ilginç bir film arıyorsanız ideal bir film..Yalnız bazı sahnelerin abartıldığını düşünüyorum..İlginç sahneleri var.Türü sevenler için uygun."
2006-09-25,2,Çok daha iyi olabilirmiş. Filme komedi unsurlarının eklenmeye çalışılması pek hoş olmamış filmin gerilimini azaltmış 
2022-03-12,5,Bluray disk oynaticiya taktim goruntu super .fiyat ta super
2021-05-10,5,Tek atımlık çok sevdiğim bir filmdir. Tavsiye ederim.
2018-05-30,2,Çözünürlük çok düşük baya bi düşük hem de.
2009-08-05,5,"Avrupa sinemasının önde gelen ismi Theo Angelopoulostan yine sarsıcı bir yapım. Ölüme yakın yaşlı bir adamın hayatı kızı nedeniyle bir anda altüst oluverir. Bu beklenmedik durum nedeniyle iki taraf da birbirini sorgulamaya başlar. Yaşlı adam,  belki de yaşamı boyunca yapamadığı şeylerle, bir gün içinde yüzleşmek zorunda kalacak; gün, an, geçmiş ve anılar birbirine karışacaktır. Angelopoulosun, belki bazılarına zor gelebilecek, dingin anlatımı ve Eleni Karaindrounun yürek titreten müzikleriyle, birinci sınıf sinema yolculuğu."
2009-09-07,5,"-Yarın ne kadar sürer
-Bir gün yada sonsuz...
sanırım filmi anlatmaya yetecek bir diyalog...
filmin daha önce sountrackını sonra vcd sini almıştım,şimdi dvd sinin yolunu gözlüyorum.umarım filmin kalitesine uygun nitelikte bir kayıt olmuştur.iyi seyirler"
2021-08-15,5,"Hızlı teslimat, güzel paketleme için teşekkürler."
2020-05-22,5,Aktüel isimli satıcıdan aldım. Ürün tertemiz paketleme kusursuzdu. Memnun kaldım teşekkür ederim
2007-10-10,2,"bence bu film oldukça duygusal ve romantik bir film.. defalarca izledim, oyunculuk ve konu harika.. kesinlikle izleyin..
"
2005-06-29,5,arkadaşlar filimin kapağı bence filimi çok yanlış lanse ettiriyor benim izlediğim izleyebileceğim en güzel duygusal aşk filimleri arasındadır eminim yavsiye ediyorum
2011-04-15,3,Bu üçlemenin tek set halinde olanı var mı ya da diğer filmelirin isimleri nelerdir onları bulamadım. Yardımcı olursanız sevinirim. Teşekkürler.
2011-01-03,4,"Filmi eşime almıştım, birlikte izledik ve çok beğendik, serinin 2. ve 3. filmlerini de bulduğumda hemen alıcam, insanı sürüklüyor ve o günleri yaşatıyor resmen.. izlemelisiniz.."
2008-11-01,5,"Daha önce moğol kurdu kitabını okuduğumda neden sinemada resmedilmediğini düşünmüştüm. Gerçekten çok destansı ve abartısız bir biçimde bir tarihi ayağa kaldırmışlar. Aynı zamanda yörenin kültürünü, siyasi çekişmeleri, yaşam biçimleri Türklerle ne kadar bağdaştığını rahatlıkla görüyoruz. Belki bir gün Fatih Sultan Mehmeti de sinema dünyasında konuşacak boyutlara geliriz. Hep bu tür filmleri izlediğimde bu konuyu düşünmeden edemiyorum. Bilmem haksızmıyım."
2008-10-24,3,"film zaten üçlemenin bi parçası arkadaslaşlar.yani cengiz hanın ne zorluklarla başa geçtiğini anlatıyor.pek savaş sahnesinin olmaması bu yüzden.ama moğol kültürünü anlatması bakımından güzel bi filmdi bence.ayrıca ilk türk devletlerinde ( hunlar - gokturkler ... ) olan ata-kurt anlayışı moğollarda da var.ama bi yerde filme karşı olduğumu söylemek istiyorum.filmi izleyen herkeste cengiz hana karşı bi sempati oluşmuştur ve çok iyi kalpli falan bi adam olarak düşünmüştür..bağdatta bulunan tarihi eserleri yakarak binlerce tarihi , bilimsel kitabı yokederek cengizhan doğu dünyasının 100 yıl geriye gitmesine sebep olmuştur ayrıca orta asya da ki şairleri sanatçıları sürekli rahatsız etmiş anadoluya gelmelerine sebep olmuştur.belki de çektiği eziyetlerden dolayı :) kimbilir"
2008-11-10,5,Arşivci arkadaşların hiç tereddüt etmeden almaları gereken bir film olduğunu rahatlıkla söyleyebilirim. Gerek sinema filmi gerekse belgeseller de dahil olmak üzere şimdiye kadar çevrilen en kaliteli ve çekici Cengiz Han filmi. Özellikle filmin müzikleri ve savaş sahneleri oldukça etkileyici. Filmi seyrederken kendinizi sanki orta Asya asya steplerinde hissediyorsunuz . Başrolde yer alan Tadanobu Asano ve Honglei Sunun oyunculukları ise fazlası ile göz doldurmaktadır.
2009-01-02,4,Filmi yeni izledim. İzlerken özellikle yaşama şekillerine dikkat ettim. Kullanılan eşyalar falan hepsi o yılları yaşatmış. Film bazen yavaş ilerliyor ama genelde merakla izliyorsunuz..
2009-04-13,3,"Moğol tarihi ve Moğol efsanevi imparatoru cengiz han…küçük yaşta yetim kalan temuçin ve onu öldürmeye çalışan kağanlığın kötü adamları…düşe kalka, çile ve perişanlıkla büyüyüp serpilen temuçin ve zeki karısı börte kötü adamları ne pahasına olursa olsun alt etmeyi başarırlar. belgesel tadında muhteşem görüntüler. Kanlı savaş sahneleri ve cenhiz han’ ın neden farklı bir lider olduğunu açıkça gözler önüne seren bir yapıt. Tek eksiği, filmde anlatılan tarihler ve bazı sahnelerde kopuklukların olması."
2008-11-14,4,"baştan sona heyecanla izlenebilecek bir film kanaatındayım... sürükleyici bir öyküsü var, kimi zaman eğlenceli ve duygusal sahnelerde var... yaşantı iyi anlatılmış..."
2009-04-23,2,Etkileyici görüntüler kötü aktarım nedeniyle ziyan olmuş. Görüntü net değil ve çoğu sahnede parlamalar yapıyor. As Sanat DVD si olduğunu farketmeden almış bulundum.
2021-09-16,5,"Kargo zamanında geldi. Ürün paketlemesi iyi, orjinal ürün."
2009-02-19,3,Heather Graham hayranıysanız zaten bu filmi seyretmek isteyecekseniz.Güzel dakikalar sizi bekliyor.Romantik Komedi tarzına uygun.Ama çok da güzel bir film değil.Heather Graham ın daha güzel filmleri de oldu var bundan önce.Yinede kişiden kişiye değişebilir.
2009-01-05,5,SERİNİN 3. FİLMİ VE EN KEYİFLİSİ! UMARIM DAHA DEVAMI GELİR! MECNUNİX AŞIK OLMUŞTUR. HEM DE BİR YUNAN PRENSESİNE ASTERİKS VE OBURİKS ONA YARDIM ETMEK İÇİN YUNANİSTANDA DÜZENLENECEK OLİMPİYATLARA GİDİP KATILMAYA KARAR VERİRLER. AMA HER ŞEY O KADAR KOLAY DEĞİLDİR; ÇÜNKÜ PRENSESİ ROMA İMPARATORU OLMAK İÇİN İSTEYEN BRÜTÜS TE VARDIR. BU ZORLU VE BAŞTAN SONA KOMEDİ SİZLERİ BEKLİYOR....
2008-09-13,5,diger iki filmi izleyenlerinin de mutlaka bu filmi izlemesini tasviyede bulunabilirim cok harika ve cok komedi izlerken buyuk zevk alabileceginiz super bir film umarim bu seri filmi yakinda box set olarak piyasaya cikar gulmek isteyen herkese tasviyede bulunabilirim.
2008-11-05,4,flimin konusu cok bilindik mantıla yapılmıs bir flim. oyle kahkalar atılacak bir flim değil. eger bu flimi Turk flimi yapmıs olsa idi konu olarak. cok elestiri alırdı. bazı flimler vardı tekrar tekrar izler ve sıkılmazsınız ve her seferinde gülersiniz.. ama bu flim öyle bir yapım değil.. izledik ve bitti..
2008-11-04,3,"komedi türünde diğer bölümlerine göre biraz geri kalmış. ancak yinede izlemeye değer bir yapım. filmde brutus rolü ile benoît poelvoorde ın performansı gerçekten görülmeye değer. zaten filmde, komedinin en büyük kaynağıydı. ayrıca yine brutus karekterinin türkçe seslendirmenide başarılı bir iş çıkarmış. son olarak finalde birde jamel debbouze sürprizi var. izlemeye değer bence."
